"node","_Intercept__estimate","_Intercept__p_value","event_estimate","event_p_value","listenL1_greater_estimate","listenL1_greater_p_value","event_listenL1_greater_estimate","event_listenL1_greater_p_value"
"1",-0.0126926776067448,0.25856358308063,0.00342033807917988,2.79344592917429e-09,-0.00801172462155689,0.445764093465447,0.00233916042841709,4.63490203526373e-05
"2",0.0175512512326339,0.316947012331821,0.00101306194447307,0.282095258478621,0.00498717141602119,0.772650302832243,0.00110752703604321,0.23963762981448
"3",-0.00976391346128521,0.428818422661038,0.00245528892274674,0.000266844363131701,-0.00825214214982397,0.503235132247122,0.00198146730617997,0.00324454066375154
"4",0.0295893067742323,0.0669517549523073,0.000722007304391085,0.412411580990801,0.00851141676999323,0.598082809213665,0.000858056264276922,0.330018732406081
"5",0.0027075173927928,0.860850365598152,0.00238658771641808,0.00353119212662113,-0.0102839224171924,0.492452818666408,0.00158103161817377,0.053157773401901
"6",-0.0143705881954637,0.309719626824808,0.00301785589648853,7.00977140141528e-05,-0.0265773933202546,0.0557634682004482,0.00272696677407677,0.000325764238147987
"7",-0.0428618073074965,0.00524701239793929,0.00433286685684143,1.5616668462837e-07,-0.00774558148690613,0.607869357543675,0.00177110120414043,0.0315860574576664
"8",-0.000416013233003526,0.976550696253092,0.00141195511809971,0.0675515909639521,-0.0225798785010498,0.110726825741941,0.00259944628811255,0.000772785887015051
"9",-0.0195325399482523,0.176729159101854,0.00321887762970692,4.62211179995936e-05,-0.0134512347186979,0.35216180891924,0.00224751716571414,0.00440955062414508
"10",-0.0552829864946327,0.00681248298863701,0.00517743057264331,3.50596938882128e-10,-0.021310923329584,0.157069120934595,0.00270227542108798,0.00101758725147703
"11",-0.00694289746864176,0.694585589287039,0.00286128394612873,4.4623073112738e-05,-0.0279457457578367,0.0294038804461596,0.00315690674304206,6.7302660766667e-06
"12",-0.0301346377563877,0.126700631006852,0.00327418955673054,0.000109171763693861,-0.0115863642025672,0.454343088779857,0.00245012670293701,0.00376040385701328
"13",-0.0128685533441859,0.401028455534434,0.00235507050804828,0.0035165996519437,-0.0224361389678084,0.12903358551907,0.00333918995719241,3.56364376240894e-05
"14",0.00522394317200197,0.70469612371719,0.0019636388456294,0.00693269745021398,-0.0105137248363429,0.429950576174875,0.00268257311943349,0.000227836585496388
"15",-0.00800493927690784,0.586078783638219,0.00335684525040179,2.94615460983404e-05,-0.0317716511265043,0.0307593928494323,0.00367088291366847,4.95552374309978e-06
"16",0.00159149577405536,0.917997309147395,0.00229583252300174,0.00508328667795296,-0.018508336825182,0.21754307990039,0.00268960224688471,0.00103384423341969
"17",-0.00694378061771064,0.629946325856053,0.00229184076071566,0.00325026723999789,-0.0135167649246942,0.343253673200719,0.00281751240361516,0.000298926506928121
"18",-0.0161899363468027,0.242311343298626,0.00323254288352479,1.94463697453817e-05,-0.0276286424355969,0.0460710490136447,0.00306611084768342,5.0764688601904e-05
"19",-0.00936044493651196,0.586663413926472,0.00294349308035911,0.00121142334584028,-0.00621890419675312,0.708818106188804,0.00168810700679436,0.0632471598316974
"20",-0.0147205945054187,0.359092301373117,0.00412218749010609,2.64970028236698e-06,-0.0234777345728715,0.14361665906752,0.00244164679668446,0.00533381870144837
"21",-0.030267399091513,0.0520028636653307,0.00415591094177539,6.80773959061409e-07,-0.0157039607474715,0.304590372141225,0.00295322434637946,0.000408798047762219
"22",-0.050709800055244,0.000868219528034456,0.00472443807102759,1.00407842685284e-08,-0.0298070321771299,0.0478444054891878,0.00267401387275921,0.00114823617214252
"23",-0.0379477374881288,0.00285777941736225,0.0044570517996554,3.73223591136905e-11,-0.0292877542432925,0.017243954267018,0.00326074021121236,1.23342673460776e-06
"24",-0.033459452381348,0.0683055955192048,0.00343573438679856,4.47505276608262e-05,-0.0333638327661809,0.0303726698350768,0.00332666974469885,7.73773789300531e-05
"25",-0.0435156507157616,0.000984862750781447,0.00444104126104313,1.23324298693349e-12,-0.0178585242167515,0.117233887689644,0.00264276786374481,2.21825259001847e-05
"26",-0.0317759400618933,0.035969509421426,0.00453075726777373,3.55623894930143e-09,-0.0292987389554413,0.0366212735631346,0.00332597831509724,1.4137949294336e-05
"27",-0.028948739116426,0.0719253208206378,0.00431540832989313,2.36389282956107e-08,-0.0295100015567153,0.0366917367364395,0.00322907176850509,2.86296877022155e-05
"28",-0.0521856996563275,0.00358236297246242,0.00505520961462512,8.20142539573516e-08,-0.0259531950818928,0.131934631257458,0.0031359138841484,0.00085811961602666
"29",-0.026268673521212,0.0504930428014793,0.00371936508494104,4.11593652659489e-07,-0.026666896147359,0.0471015554913399,0.00286514009321464,9.41716153661559e-05
"30",-0.0298731015445815,0.0923652256315466,0.00357397917201452,9.82351810522667e-05,-0.0103701510404574,0.536851862820135,0.00276148309025574,0.00259916940925431
"31",-0.0249255357996827,0.0472012182174449,0.00354652930524916,2.02678323946349e-07,-0.0259661731802728,0.0374215045458219,0.00290183999305864,2.07655714882657e-05
"32",-0.0186538338607476,0.0726327041279047,0.00322554225044444,2.03696882681255e-09,-0.0165259217071045,0.0925791925198633,0.0025375903076719,2.31720339287494e-06
"33",-0.0710964843620297,2.13708171946762e-06,0.00675689514771636,2.10892169103008e-16,-0.0474923951847291,0.00152049889384817,0.00337648704602932,3.64562804014127e-05
"34",-0.0140968269417069,0.369690050735405,0.00311494398310294,0.000145247329981643,-0.0176617895222671,0.239237978624612,0.00239313209600535,0.00349261824841876
"35",-0.0389937468647806,0.00613517154898424,0.00436099706095867,9.14854946974492e-09,-0.015592723557844,0.260655986602762,0.00211836383165001,0.00512494575458976
"36",0.0149419026528526,0.379436328173478,0.00221864649795828,0.016805533613833,-0.00107371650764636,0.949634927341646,0.000813358525267329,0.380483057293908
"37",-0.000238472421916656,0.987473924495855,0.00267183812180281,0.00127949302449907,-0.0285274930276108,0.0604694242942382,0.00324742600672893,9.14724083449501e-05
"38",-0.0577496914237597,9.11797644109607e-06,0.00606120814198732,2.13302661809382e-17,-0.0209124101234461,0.107428982664856,0.00254096980832755,0.000341752477955163
"39",-0.0932669998496081,1.23721462915469e-07,0.00824220999515899,2.46501934283482e-20,-0.0275812228524926,0.0886008573720966,0.00263999155551501,0.00283028554811462
"40",-0.0881002018386366,1.9083004110519e-06,0.00736149066346573,8.08512194753743e-14,-0.0385436260335714,0.0318785588159014,0.00301696337654619,0.00208925542326052
"41",-0.0517951010314522,0.00138757601618539,0.00616507438597111,2.41033122111325e-12,-0.0331096247384643,0.0390257250725148,0.00265080509193257,0.00246824849077577
"42",-0.0251266793767012,0.0902954495910541,0.00384241508260466,6.0979903842993e-07,-0.0225908385047352,0.108718959661336,0.00271858065825939,0.000409070148647221
"43",-0.0315021697124983,0.0354913691151222,0.00443984086835927,3.27552094177645e-08,-0.0216193787345814,0.140821092324914,0.00290145161814544,0.000296334002709272
"44",-0.0177429185506445,0.243868700294913,0.00339499106121815,4.4960079139368e-05,-0.0205160292908166,0.177837707339478,0.00274127494428512,0.000977795439490238
"45",-0.0202907985935622,0.104002179290842,0.00360464822867875,1.29844092436804e-07,-0.0345941342381411,0.00560202393063658,0.00339162542607504,6.73454312822502e-07
"46",-0.0401799629225147,0.00977019823461066,0.00512600907441161,7.69889228509152e-10,-0.0245592094148757,0.106482471538456,0.00274464415517598,0.000954479627130598
"47",-0.0698768422531857,1.27560979779521e-05,0.0065119091657671,1.12866237504776e-13,-0.0416298922055325,0.00922412233639764,0.0030899114924729,0.000400047442191489
"48",-0.0354453210887789,0.0220194400464807,0.00525920058845589,1.72865292473656e-10,-0.027024507973867,0.0723004226717894,0.00275307428693126,0.000799387156761953
"49",0.00339897063065677,0.830740941293851,0.00267071461444634,0.0021022987648194,-0.0317870950438577,0.0457044530739155,0.00324370401161733,0.000188974194148708
"50",0.000498722623412723,0.972759727729925,0.00320805869033062,5.84389227623639e-05,-0.0208660106138331,0.153189155589961,0.00248410501498099,0.00184368456153606
"51",0.00191481068588628,0.878579114363577,0.00266046352256263,5.66309178942902e-05,-0.00568288358265281,0.638311647962173,0.00239572846671723,0.000286695801828919
"52",-0.0142880324140083,0.387252888428214,0.00289403807668249,0.00078685760497735,-0.0158923911891339,0.313941240531123,0.00259283145426749,0.00262360499431211
"53",-0.00344128136767779,0.827824548491835,0.00219703842571231,0.0109772738701889,-0.0112668838242659,0.476438862067346,0.00203001720491679,0.0187574198016276
"54",0.0016711474060524,0.913543322621533,0.00198753573577487,0.0118282222088907,-0.012977101200149,0.369611764908681,0.00188877142702479,0.0167427046981762
"55",-0.0217975592287241,0.105353527614995,0.00343365468085566,2.36731156843513e-06,-0.0152796234466663,0.2507997199101,0.00212008197165013,0.00351795855597769
"56",-0.00273818617226219,0.842820348150605,0.00243928673722038,0.000995324008713931,-0.0298088663416098,0.0280854360573284,0.00319723910190101,1.62594118332118e-05
"57",-0.0116354740148262,0.448606368771449,0.00178618838480096,0.0330663474119773,-0.0177054800572834,0.248934366255978,0.0021898916105498,0.00899338768446624
"58",-0.0134118769620275,0.34271972863505,0.00282721209567215,0.000209251308824987,-0.0289652966502423,0.0380352603964178,0.002971844868238,9.7549248801102e-05
"59",-0.0435231468686035,0.0187256590240104,0.00487592464805125,4.45447561291216e-12,-0.0213996827911966,0.0957332213986559,0.00308759598437212,1.09478739890949e-05
"60",-0.0114784291806919,0.590431824955344,0.00280476309992905,0.000119490899298928,-0.0232918163091332,0.0809388839407651,0.00336097985614935,4.09055927006942e-06
"61",-0.0288389282663342,0.18928558411981,0.00322296028319021,0.000222200625866986,-0.0301985388316035,0.0588163088606711,0.0033518633174173,0.00012327031485061
"62",-0.012194084959398,0.407374225759029,0.002131340251917,0.00798794172274602,-0.0264033824834456,0.0728993820914519,0.00335341983229103,3.06363629126868e-05
"63",-0.00919952670800127,0.559451333055431,0.00183266107526194,0.0289033502653664,-0.0203021452724062,0.186552619186282,0.00300346192015765,0.000347170878448574
"64",-0.0159620395413791,0.30443287704266,0.00185784614327101,0.0164389331273999,-0.0161443546986739,0.255170607794758,0.0028800161494422,0.000202780271497149
"65",-0.0193360870420832,0.235283947751185,0.00249147558005765,0.00509148528301357,-0.0154349062436682,0.343406764546229,0.00240197725631632,0.00691870998985116
"66",-0.0186388590404584,0.216139268917429,0.00311550293202608,0.000154198569069673,-0.0361820496913997,0.0164008292287209,0.00433174026100328,1.491157310204e-07
"67",-0.00884220653545663,0.521840659187823,0.00361503856540072,1.68490266195377e-06,-0.0117784315720701,0.39356273550436,0.00221838535879909,0.00325192020217813
"68",-0.00635443346710796,0.661566018453851,0.00207878385031416,0.00425469457796028,-0.0155153093826952,0.24407147116017,0.00256078933110879,0.000431923878694203
"69",-0.0045783951516085,0.786019152758616,0.00218103216534949,0.0077940519282567,-0.0250246768373304,0.0956388839474043,0.00248191362504887,0.0024681442093245
"70",0.00308342703712463,0.847720277832909,0.00180255048477012,0.0301847086671177,-0.0041290923024257,0.786367951593783,0.00151060660356536,0.0692369521843267
"71",-0.0101410586082099,0.529275141394594,0.00323241792030796,0.000182213619619549,-0.0188997047303324,0.231901571727591,0.00243908645569814,0.0047147342523229
"72",-0.0157774568751514,0.328471657672065,0.00383721836528854,3.72716743850104e-07,-0.0218043618485132,0.114169505844815,0.00269934841059615,0.000342809101648514
"73",-0.0196589734944706,0.22578977892767,0.00315925123841502,0.000114063043476929,-0.0251752695104699,0.0930079032702532,0.0034496992080505,2.53216037491469e-05
"74",-0.0220751650209978,0.261662783322107,0.00561821449315332,6.69075847000138e-11,-0.0277414795621137,0.0773467513478913,0.00274026033222627,0.00139573281369014
"75",-0.0127837111927653,0.531859202272366,0.0032719125498633,0.000172728643998134,-0.0305661102254687,0.0553073422464176,0.00369201234981146,2.2726356944064e-05
"76",-0.0265849138545753,0.0778875435297273,0.00435997584747436,2.88613607403121e-10,-0.0259937078186565,0.039499180794911,0.00344569596430605,6.00265253846636e-07
"77",-0.00782139602728984,0.601592291832656,0.00303519860660379,0.000208626973768178,-0.0412090250146378,0.00598443480117647,0.00358838546461671,1.17852554102993e-05
"78",-0.028538013281097,0.0946810236643756,0.00409542377556278,2.65435164492811e-06,-0.0144399516734646,0.36522272027574,0.0033493967731196,0.000121201881164428
"79",-0.0172431968181602,0.183211312317491,0.00330278127717535,2.12115617527788e-06,-0.0359830523049401,0.0047600471402418,0.0037503705635026,7.44375180567514e-08
"80",-0.00661079692473381,0.55284940649307,0.00313310064778251,1.40337444153023e-08,-0.0144991271262496,0.150675313592427,0.00262267861773866,1.99452292775502e-06
"81",-0.0165279601327726,0.37238015732803,0.00365482038557098,6.83566796161495e-05,-0.0361702701737906,0.0313489739623526,0.00320332183693669,0.000480341419587392
"82",-0.0114493724579204,0.506970990775373,0.00345496265361725,0.000247298197587915,-0.00451086150813983,0.793750846333542,0.00179589991939245,0.0564951529735996
"83",-0.0108707409195406,0.380598764493052,0.00281563686178233,1.6920730261583e-05,-0.0193120113996286,0.106814722326411,0.00269719590565554,3.75892000233603e-05
"84",-0.0197078541661857,0.212942471525173,0.00368068118274326,8.36591605864367e-07,-0.0330468000462971,0.0155968235501429,0.00312700948647139,2.80492065349536e-05
"85",-0.0227080329400284,0.141780015807898,0.00390733658218655,6.37802767433327e-07,-0.0262612544985397,0.067215694665448,0.00316895675576469,5.29218382091197e-05
"86",-0.00898241073128482,0.606746918138362,0.00366338932321714,1.57413066063495e-05,-0.0139136745018153,0.369973931162627,0.00204039244066348,0.0160161875970252
"87",-0.00935730164975038,0.50866403175482,0.00330953970632815,1.01717620868831e-05,-0.0288898531747269,0.0352559441989156,0.0030417901325335,4.95321715424136e-05
"88",-0.0421712149258619,0.027035476874784,0.00467736327417629,8.3392291616333e-07,-0.0213675528498159,0.218259887476676,0.00322802420205604,0.000660643324044799
"89",0.00795120771904421,0.61567377862738,0.00264860321168858,0.0015422968631159,-0.00684753293576182,0.654785290109781,0.00177243664396627,0.0339706987281581
"90",-0.00930223597886533,0.598930547865593,0.00345201751150174,9.25314594953343e-05,-0.0207100198223218,0.200014354138639,0.0027356280197833,0.00193464894697597
"91",-0.021786341269528,0.108448543915786,0.00331237021226,7.34919113755689e-06,-0.0227425012516986,0.0924494897940022,0.00251886339309238,0.00064348394766859
"92",-0.0321095067852021,0.0277884101129785,0.00465433536754672,3.1865180732742e-12,-0.0241544758537443,0.0473429754194183,0.00283008790585631,2.11424945121143e-05
"93",-0.0282771090969,0.166533973704344,0.00456050297300348,1.59989475795176e-07,-0.0269429811314425,0.0902975224205183,0.00256819765401482,0.00310100917915005
"94",-0.018175537859917,0.165703791038372,0.00323169337422753,4.51078055943838e-06,-0.0149288872023533,0.246688242537183,0.00249213216669994,0.000399809818016868
"95",-0.0043063744249304,0.83451048306581,0.00375497113043969,5.80185168984538e-05,-0.0284598012897185,0.0959052415583542,0.00322848751799664,0.000542905766365338
"96",-0.0107202736187324,0.427174673781813,0.00309175055306863,2.40649206373658e-05,-0.0283776925834722,0.0341748781279818,0.00320557082671989,1.19657817925658e-05
"97",-0.016996749418039,0.250802236438638,0.0038429516544172,4.8115862597848e-07,-0.0148397986941601,0.287620459194022,0.00251740561778656,0.00095706755059442
"98",0.00713478896808016,0.631200518815414,0.00261001478211042,0.00111158748701925,-0.00571453978875644,0.69658512013092,0.00211658696144451,0.00816156724012802
"99",0.0162262730334494,0.322287820808841,0.00200799737314713,0.0193528299145589,-0.0256809859939584,0.102627610427634,0.00275327963611588,0.00135100439094603
"100",0.0124651692552745,0.392176163457562,0.0023155411994201,0.00280943125458834,-0.025251539491322,0.0752835865601129,0.0025806081880291,0.000871382153537154
"hippocampus_L",-0.0187978124834824,0.133226216736043,0.00313079216705876,1.1857276101435e-06,-0.0222511221763354,0.0590391191783999,0.00271001782126413,2.5772171180945e-05
"hippocampus_R",-0.00440341717884806,0.703293871132905,0.00201711657934058,0.000835542094267662,-0.0213644640443472,0.0533619875758186,0.00265533398095706,1.11451981809874e-05
